root,combination,inventor,assignee,location
4788148,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4788148,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4788148,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6096830,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6096830,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6096830,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5300160,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5300160,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5300160,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5687236,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5687236,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5687236,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5941189,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5941189,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5941189,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5502918,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5502918,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5502918,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5222350,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5222350,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5222350,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4466641,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4466641,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4466641,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5711833,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5711833,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5711833,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6254553,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6254553,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
